348.13298,25.79082
348.53292,26.11687
348.93287,26.48318
349.33282,26.96131
349.73276,27.43948
350.13271,27.91766
350.53265,28.39585
350.93260,29.25422
351.33255,30.20085
351.73249,31.14751
352.13244,32.09417
352.53238,33.13356
352.93233,34.33706
353.33228,35.54055
353.73222,36.74408
354.13217,37.94763
354.53211,39.62825
354.93206,41.35300
355.33201,43.07776
355.73195,44.80251
356.13190,46.81464
356.53184,49.15427
356.93179,51.49393
357.33174,53.83360
357.73168,56.17258
358.13163,58.46859
358.53157,60.76463
358.93152,63.06071
359.33147,65.35681
359.73141,66.93198
360.13136,67.96584
360.53130,68.99968
360.93125,70.03356
361.33120,70.93503
361.73114,70.89254
362.13109,70.85002
362.53103,70.80755
362.93098,70.76509
363.33093,69.92434
363.73087,68.70346
364.13082,67.48260
364.53076,66.26173
364.93071,64.30293
365.33066,59.89853
365.73060,55.49415
366.13055,51.08975
366.53049,46.68542
366.93044,44.27480
367.33039,42.40631
367.73033,40.53786
368.13028,38.66946
368.53022,36.90375
368.93017,35.33044
369.33012,33.75713
369.73006,32.18385
370.13001,30.61060
370.52995,29.49409
370.92990,28.42413
371.32985,27.35419
371.72979,26.28429
372.12974,25.32405
372.52968,24.49034
372.92963,23.65665
373.32958,22.82298
373.72952,22.00624
374.12947,21.88329
374.52941,21.76037
374.92936,21.63745
375.32931,21.51456
375.72925,21.07877
376.12920,20.41937
376.52914,19.75999
376.92909,19.10065
377.32904,18.47996
377.72898,18.07819
378.12893,17.67646
378.52887,17.27473
378.92882,16.87304
379.32877,16.43038
379.72871,15.97114
380.12866,15.51192
380.52860,15.05273
380.92855,14.65968
381.32850,14.44193
381.72844,14.22421
382.12839,14.00650
382.52833,13.78879
382.92828,13.69086
383.32823,13.61648
383.72817,13.54208
384.12812,13.46773
384.52806,13.44630
384.92801,13.50420
385.32796,13.56212
385.72790,13.62006
386.12785,13.67801
386.52779,13.73763
386.92774,13.79729
387.32769,13.85699
387.72763,13.91667
388.12758,13.93884
388.52752,13.92854
388.92747,13.91825
389.32742,13.90800
389.72736,13.89730
390.12731,13.88260
390.52725,13.86795
390.92720,13.85330
391.32715,13.83867
391.72709,13.81071
392.12704,13.77628
392.52698,13.74185
392.92693,13.70746
393.32688,13.67408
393.72682,13.64373
394.12677,13.61342
394.52671,13.58312
394.92666,13.55285
395.32661,13.49008
395.72655,13.41994
396.12650,13.34983
396.52644,13.27971
396.92639,13.23026
397.32634,13.21364
397.72628,13.19704
398.12623,13.18046
398.52617,13.16391
398.92612,13.17499
399.32607,13.18724
399.72601,13.19952
400.12596,13.21179
400.52590,13.22900
400.92585,13.25052
401.32580,13.27206
401.72574,13.29361
402.12569,13.32254
402.52563,13.41307
402.92558,13.50359
403.32553,13.59415
403.72547,13.68473
404.12542,13.77797
404.52536,13.87251
404.92531,13.96706
405.32526,14.06162
405.72520,14.16445
406.12515,14.29097
406.52509,14.41749
406.92504,14.54404
407.32499,14.67062
407.72493,14.82404
408.12488,14.98283
408.52482,15.14161
408.92477,15.30042
409.32472,15.48961
409.72466,15.72265
410.12461,15.95569
410.52455,16.18874
410.92450,16.42406
411.32445,16.41935
411.72439,16.41481
412.12434,16.41029
412.52428,16.40578
412.92423,16.29162
413.32418,16.09496
413.72412,15.89833
414.12407,15.70171
414.52401,15.52988
414.92396,15.49316
415.32391,15.45645
415.72385,15.41973
416.12380,15.38306
416.52374,15.24188
416.92369,15.06293
417.32364,14.88403
417.72358,14.70513
418.12353,14.58441
418.52347,14.59085
418.92342,14.59730
419.32337,14.60377
419.72331,14.61027
420.12326,14.76591
420.52320,14.93799
420.92315,15.11011
421.32310,15.28224
421.72304,15.45189
422.12299,15.61893
422.52293,15.78598
422.92288,15.95306
423.32283,16.09988
423.72277,15.95319
424.12272,15.80654
424.52266,15.65987
424.92261,15.51325
425.32256,15.45306
425.72250,15.43856
426.12245,15.42410
426.52239,15.40967
426.92234,15.36794
427.32229,15.23906
427.72223,15.11018
428.12218,14.98132
428.52212,14.85250
428.92207,14.83926
429.32202,14.84965
429.72196,14.86006
430.12191,14.87048
430.52185,14.87686
430.92180,14.87757
431.32175,14.87829
431.72169,14.87904
432.12164,14.87962
432.52158,14.77089
432.92153,14.66299
433.32148,14.55510
433.72142,14.44724
434.12137,14.27170
434.52131,14.05026
434.92126,13.82887
435.32121,13.60750
435.72115,13.38736
436.12110,13.17255
436.52104,12.95776
436.92099,12.74299
437.32094,12.52823
437.72088,12.37105
438.12083,12.23013
438.52077,12.08922
438.92072,11.94832
439.32067,11.72035
439.72061,11.34824
440.12056,10.97617
440.52050,10.60410
440.92045,10.23204
441.32040,9.92445
441.72034,9.61916
442.12029,9.31384
442.52023,9.00858
442.92018,8.85722
443.32013,8.82655
443.72007,8.79587
444.12002,8.76523
444.51996,8.76306
444.91991,8.91316
445.31986,9.06331
445.71980,9.21346
446.11975,9.36362
446.51969,9.62023
446.91964,9.91104
447.31959,10.20187
447.71953,10.49274
448.11948,10.72713
448.51942,10.85719
448.91937,10.98729
449.31932,11.11740
449.71926,11.24753
450.11921,11.45065
450.51915,11.65738
450.91910,11.86413
451.31905,12.07086
451.71899,12.09077
452.11894,11.95781
452.51888,11.82487
452.91883,11.69195
453.31878,11.55437
453.71872,11.39069
454.11867,11.22703
454.51861,11.06338
454.91856,10.89976
455.31851,10.70118
455.71845,10.49089
456.11840,10.28061
456.51834,10.07036
456.91829,9.90139
457.31824,9.80796
457.71818,9.71456
458.11813,9.62118
458.51807,9.52781
458.91802,9.28642
459.31797,9.03770
459.71791,8.78900
460.11786,8.54031
460.51780,8.40890
460.91775,8.36975
461.31770,8.33064
461.71764,8.29155
462.11759,8.29125
462.51753,8.49235
462.91748,8.69346
463.31743,8.89458
463.71737,9.09573
464.11732,9.31840
464.51726,9.54757
464.91721,9.77675
465.31716,10.00596
465.71710,10.23608
466.11705,10.46766
466.51699,10.69929
466.91694,10.93092
467.31689,11.16257
467.71683,11.32957
468.11678,11.49524
468.51672,11.66093
468.91667,11.82664
469.31662,11.77955
469.71656,11.58557
470.11651,11.39163
470.51645,11.19769
470.91640,10.99475
471.31635,10.75589
471.71629,10.51704
472.11624,10.27822
472.51618,10.03942
472.91613,9.77098
473.31608,9.49552
473.71602,9.22009
474.11597,8.94466
474.51591,8.81568
474.91586,8.88906
475.31581,8.96246
475.71575,9.03587
476.11570,9.10989
476.51564,9.20354
476.91559,9.29720
477.31554,9.39088
477.71548,9.48457
478.11543,9.62451
478.51537,9.79005
478.91532,9.95561
479.31527,10.12119
479.71521,10.27806
480.11516,10.40985
480.51510,10.54166
480.91505,10.67347
481.31500,10.80531
481.71494,10.85767
482.11489,10.89813
482.51483,10.93861
482.91478,10.97913
483.31473,10.93482
483.71467,10.80110
484.11462,10.66740
484.51456,10.53372
484.91451,10.38965
485.31446,10.15556
485.71440,9.92151
486.11435,9.68748
486.51429,9.45345
486.91424,9.38382
487.31419,9.37714
487.71413,9.37045
488.11408,9.36381
488.51402,9.42937
488.91397,9.63667
489.31392,9.84399
489.71386,10.05130
490.11381,10.25865
490.51375,10.43472
490.91370,10.60938
491.31365,10.78407
491.71359,10.95878
492.11354,11.11893
492.51348,11.26849
492.91343,11.41808
493.31338,11.56767
493.71332,11.71144
494.11327,11.83081
